,X,Y,Z
25742,6366838,5256360,5
25743,6428252,5377689,5
25744,6523007,5400549,5
25745,6465101,5377689,5
25746,6019408,5377689,5
25747,6065030,5268667,5
25748,5801826,5377689,5
25749,5596525,5799706,5
25750,5308755,5859491,5
25751,5271906,5884109,5
25752,5512299,5871800,5
25753,5415791,5437475,5
25754,5294717,5414616,5
25755,5128021,5099861,5
25756,4729703,5099861,5
25757,4692856,5040076,5
25758,4789363,5377689,5
25759,5717599,5389998,5
25760,5596525,5389998,5
25761,5524582,5437475,5
25762,5547393,5400549,5
25763,4935003,5377689,5
25764,5091172,5147338,5
25765,5138549,5196573,5
25766,4898156,5486710,5
25767,4777080,5618591,5
25768,5056078,4908196,5
25769,4501593,5389998,5
25770,4066428,5112170,5
25771,4175219,5173714,5
25772,4440178,5256360,5
25773,4043617,4714771,5
25774,4331387,4737630,5
25775,4512121,4799174,5
25776,4127843,5499018,5
25777,4055900,5509569,5
25778,4187502,5389998,5
25779,4355953,5377689,5
25780,4477027,5377689,5
25781,5728127,4099330,5
25782,5693033,4111638,5
25783,5271906,3761716,5
25784,4368236,4257587,5
25785,4548970,3823260,5
25786,4692856,3255297,5
25787,5993088,2820971,5
25788,6245764,2808662,5
25789,6019408,3002086,5
25790,2706535,2880756,5
25791,2838138,3570051,5
25792,2864459,4050095,5
25793,2922364,3977999,5
25794,3585640,4895886,5
25795,3899732,5161405,5
25796,3934826,5173714,5
25797,3597923,5124479,5
25798,3934826,5365381,5
25799,2152051,5064693,5
25800,2971495,3918215,5
25801,4561252,3002086,5
25802,4524404,2894824,5
25803,4538441,2857898,5
25804,4224351,4412326,5
25805,7065209,3774025,5
25806,2864459,2835037,5
25807,2166088,4908196,5
25808,4741986,3353766,5
25809,5668469,5414616,5
25810,4849024,5426924,5
25811,5559676,4449252,5
25812,5559676,4449252,5
25813,5559676,4449252,5
25814,7319640,4836100,5
25815,7560033,4990841,5
25816,7428431,4799174,5
25817,7367017,4846651,5
25818,7788144,5003148,5
25819,7644259,4980289,5
25820,7703919,5003148,5
25821,7667070,4809725,5
25822,7667070,4918745,5
25823,7028360,5365381,5
25824,7089775,5161405,5
25825,6775684,5305595,5
25826,6596705,5161405,5
25827,6329989,5354830,5
25828,6366838,5256360,5
25829,6428252,5377689,5
25830,6523007,5400549,5
25831,6510724,5400549,5
25832,6510724,5400549,5
25833,6465101,5377689,5
25834,6510724,5389998,5
25835,6465101,5389998,5
25836,6465101,5389998,5
25837,6019408,5377689,5
25838,6065030,5268667,5
25839,5801826,5377689,5
25840,5596525,5799706,5
25841,5308755,5859491,5
25842,5271906,5884109,5
25843,5512299,5871800,5
25844,5128021,5099861,5
25845,4729703,5099861,5
25846,4729703,5099861,5
25847,4692856,5040076,5
25848,5717599,5389998,5
25849,5596525,5389998,5
25850,5547393,5400549,5
25851,5138549,5208882,5
25852,5138549,5208882,5
25853,4501593,5389998,5
25854,4501593,5426924,5
25855,4066428,5112170,5
25856,4175219,5173714,5
25857,4440178,5256360,5
25858,4043617,4714771,5
25859,4043617,4714771,5
25860,4043617,4714771,5
25861,4331387,4737630,5
25862,4319104,4737630,5
25863,4319104,4737630,5
25864,4452461,4749939,5
25865,4440178,4762248,5
25866,4440178,4762248,5
25867,4512121,4799174,5
25868,4501593,4809725,5
25869,4501593,4809725,5
25870,4127843,5499018,5
25871,4055900,5509569,5
25872,4477027,5377689,5
25873,5728127,4099330,5
25874,5728127,4111638,5
25875,5728127,4111638,5
25876,5693033,4111638,5
25877,5705316,4148566,5
25878,5705316,4148566,5
25879,5705316,4148566,5
25880,4368236,4257587,5
25881,4692856,3255297,5
25882,5993088,2820971,5
25883,6245764,2808662,5
25884,6019408,3002086,5
25885,2706535,2880756,5
25886,2864459,4050095,5
25887,3899732,5161405,5
25888,3934826,5173714,5
25889,3934826,5184264,5
25890,3934826,5184264,5
25891,2971495,3918215,5
25892,4561252,3002086,5
25893,4452461,3014396,5
25894,4452461,3014396,5
25895,4538441,2857898,5
25896,2815327,5015457,5
25897,3080286,5233499,5
25898,3224171,5099861,5
25899,5898334,5414616,5
25900,4935003,5377689,5
25901,4777080,5618591,5
25902,4187502,5389998,5
25903,4355953,5377689,5
25904,3597923,5124479,5
25905,3934826,5365381,5
25906,5668469,5499018,5
25907,2166088,4908196,5
25908,7100303,3520816,5
25909,4224351,4412326,5
25910,3236454,3570051,5
25911,3934826,4014927,5
25912,3790939,2835037,5
25913,2864459,3327391,5
25914,2983778,2279382,5
25915,7788144,3932282,5
25916,7896937,3858428,5
25917,7847804,4014927,5
25918,7909218,4050095,5
25919,8198745,4087021,5
25920,7703919,4136256,5
25921,7667070,4076470,5
25922,7728484,4196041,5
25923,7728484,4231209,5
25924,7510902,4556514,5
25925,6837098,4076470,5
25926,6837098,3955141,5
25927,6849381,3810951,5
25928,6896758,3724790,5
25929,7005549,3724790,5
25930,6933606,3738857,5
25931,6956418,3798642,5
25932,6982738,3846119,5
25933,6956418,3883045,5
25934,7005549,3905906,5
25935,7137151,4533655,5
25936,7174000,4257585,5
25937,7126623,4556514,5
25938,8330347,5208882,5
25939,8498799,5389998,5
25940,7379299,4401775,5
25941,7788144,3932282,5
25942,7896937,3858428,5
25943,7847804,4014927,5
25944,7909218,4050095,5
25945,8198745,4087021,5
25946,7703919,4136256,5
25947,7667070,4076470,5
25948,7728484,4196041,5
25949,7728484,4231209,5
25950,7510902,4556514,5
25951,6837098,4076470,5
25952,6837098,3955141,5
25953,6849381,3810951,5
25954,7005549,3724790,5
25955,6933606,3738857,5
25956,6956418,3798642,5
25957,6982738,3846119,5
25958,6956418,3883045,5
25959,7005549,3905906,5
25960,7137151,4533655,5
25961,7174000,4257585,5
25962,7126623,4556514,5
25963,8330347,5208882,5
25964,8498799,5389998,5
25965,7379299,4401775,5
25966,7788144,3932282,5
25967,7896937,3858428,5
25968,7847804,4014927,5
25969,7909218,4050095,5
25970,7703919,4136256,5
25971,7667070,4076470,5
25972,7728484,4196041,5
25973,7510902,4556514,5
25974,6837098,4076470,5
25975,6837098,3955141,5
25976,6861664,3967450,5
25977,6837098,3967450,5
25978,6837098,3967450,5
25979,6849381,3810951,5
25980,7005549,3724790,5
25981,6933606,3738857,5
25982,6956418,3798642,5
25983,6982738,3846119,5
25984,6956418,3883045,5
25985,7005549,3905906,5
25986,7137151,4533655,5
25987,7174000,4257585,5
25988,7174000,4268137,5
25989,7174000,4268137,5
25990,7126623,4556514,5
25991,7065209,3774025,5
25992,7245942,4039544,5
25993,8955020,5571113,5
25994,7919748,4050095,5
25995,6837098,3977999,5
25996,7174000,4268137,5
25997,7100303,3533123,5
25998,7319640,4846651,5
25999,7307357,4871268,5
26000,7560033,5003148,5
26001,7100303,5293285,5
26002,6789721,5317904,5
26003,6523007,5400549,5
26004,6465101,5400549,5
26005,5308755,5884109,5
26006,5128021,5112170,5
26007,4729703,5099861,5
26008,4692856,5052385,5
26009,5138549,5221190,5
26010,4440178,5268667,5
26011,4331387,4737630,5
26012,4452461,4762248,5
26013,4512121,4809725,5
26014,4127843,5509569,5
26015,5717599,4148566,5
26016,5559676,4087021,5
26017,5608808,4076470,5
26018,5512299,3955141,5
26019,5464923,3823260,5
26020,5294717,3823260,5
26021,5331566,3798642,5
26022,5366660,3774025,5
26023,5415791,3774025,5
26024,5559676,4087021,5
26025,5608808,4076470,5
26026,5512299,3955141,5
26027,5464923,3823260,5
26028,5366660,3774025,5
26029,5415791,3774025,5
26030,5717599,4881819,5
26031,5728127,4918745,5
26032,5680750,4836100,5
26033,5645656,4786865,5
26034,5547393,4533655,5
26035,5319283,4749939,5
26036,5403508,4654984,5
26037,5475451,4618058,5
26038,5091172,5147338,5
26039,5138549,5196573,5
26040,5056077,4908194,5
26041,5559676,4087021,5
26042,5608808,4076470,5
26043,5512299,3955141,5
26044,5271906,3761716,5
26045,5464923,3823260,5
26046,5366660,3774025,5
26047,5415791,3774025,5
26048,5150832,4257585,5
26049,4849024,3436411,5
26050,5199962,3353766,5
26051,4741986,3977999,5
26052,5366660,3786334,5
26053,4368236,4268137,5
26054,6126445,4340230,5
26055,6366838,3955141,5
26056,6356310,3992067,5
26057,6379121,4004376,5
26058,6329989,4496729,5
26059,6403687,4389466,5
26060,6438782,4364849,5
26061,6465101,4329681,5
26062,6465101,4292755,5
26063,6572139,4449252,5
26064,6608987,4436943,5
26065,6487912,4436943,5
26066,6644081,4461561,5
26067,6091351,4123947,5
26068,5993088,4087021,5
26069,5801826,4050095,5
26070,5777260,4123947,5
26071,6510724,3195510,5
26072,6451063,3279914,5
26073,6379121,3701931,5
26074,6329989,3858428,5
26075,6329989,3774025,5
26076,6366838,3798642,5
26077,6272084,3160342,5
26078,6572139,3942831,5
26079,6547573,3918215,5
26080,6356310,3557742,5
26081,6379121,3580600,5
26082,6366838,3652696,5
26083,6307178,3774025,5
26084,6329989,3751165,5
26085,6391404,3292223,5
26086,6126445,4340230,5
26087,6366838,3955141,5
26088,6356310,3992067,5
26089,6379121,4004376,5
26090,6329989,4496729,5
26091,6403687,4389466,5
26092,6438782,4364849,5
26093,6465101,4292755,5
26094,6572139,4449252,5
26095,6608987,4436943,5
26096,6487912,4436943,5
26097,6644081,4461561,5
26098,6091351,4123947,5
26099,5993088,4087021,5
26100,5801826,4050095,5
26101,5777260,4123947,5
26102,6510724,3195510,5
26103,6451063,3279914,5
26104,6379121,3701931,5
26105,6329989,3858428,5
26106,6329989,3774025,5
26107,6366838,3798642,5
26108,6572139,3942831,5
26109,6547573,3918215,5
26110,6356310,3557742,5
26111,6379121,3580600,5
26112,6366838,3652696,5
26113,6307178,3774025,5
26114,6329989,3751165,5
26115,6391404,3292223,5
26116,6366838,3955141,5
26117,6366838,3955141,5
26118,6366838,3955141,5
26119,6356310,3992067,5
26120,6379121,4004376,5
26121,6329989,4496729,5
26122,6403687,4389466,5
26123,6438782,4364849,5
26124,6465101,4364849,5
26125,6572139,4449252,5
26126,6572139,4449252,5
26127,6572139,4449252,5
26128,6572139,4449252,5
26129,6619516,4461561,5
26130,6608987,4449252,5
26131,6608987,4449252,5
26132,6487912,4436943,5
26133,6091351,4123947,5
26134,5993088,4087021,5
26135,5801826,4050095,5
26136,5777260,4123947,5
26137,6510724,3195510,5
26138,6451063,3279914,5
26139,6379121,3701931,5
26140,6329989,3858428,5
26141,6329989,3774025,5
26142,6366838,3798642,5
26143,6428252,3883047,5
26144,6572139,3942831,5
26145,6547573,3918215,5
26146,6356310,3557742,5
26147,6356310,3557742,5
26148,6356310,3557742,5
26149,6379121,3580600,5
26150,6366838,3652696,5
26151,6307178,3774025,5
26152,6307178,3774025,5
26153,6307178,3774025,5
26154,6329989,3751165,5
26155,6391404,3292223,5
26156,6126445,4340230,5
26157,6465101,4292755,5
26158,6523007,4303305,5
26159,6403687,4401775,5
26160,6572139,4449252,5
26161,6608987,4449252,5
26162,6366838,3955141,5
26163,6428252,3883047,5
26164,6356310,3557742,5
26165,6307178,3774025,5
26166,2864459,4064162,5
26167,3899732,5173714,5
26168,3934826,5184264,5
26169,4452461,3014396,5
26170,1634414,4050095,5
26171,2260843,3123416,5
26172,2381917,3039012,5
26173,2369634,3074180,5
26174,2369634,3098799,5
26175,2357351,3051322,5
26176,2225749,3255297,5
26177,2694252,2773494,5
26178,2611782,3520816,5
26179,2585461,4303305,5
26180,2525802,4317372,5
26181,2094146,4895886,5
26182,2466141,4317372,5
26183,1587038,4809725,5
26184,2152051,4039544,5
26185,1995883,3810951,5
26186,1455435,3304532,5
26187,1562471,3388936,5
26188,1599320,3448720,5
26189,1683546,3497957,5
26190,1815149,3508507,5
26191,1815149,3557742,5
26192,2020448,3724790,5
26193,2008165,3665004,5
26194,2080109,3570051,5
26195,1985354,3606977,5
26196,2020448,3689622,5
26197,1839715,3786335,5
26198,1780054,3592910,5
26199,1973072,3497957,5
26200,1936223,3497957,5
26201,1959033,3545432,5
26202,1973072,3570051,5
26203,1911656,3557742,5
26204,1911656,3520816,5
26205,1923939,3557742,5
26206,2622311,4231211,5
26207,262240,2592378,5
26208,1648453,3508507,5
26209,1225569,4292755,5
26210,1176437,4243520,5
26211,1093968,4136256,5
26212,900951,3701931,5
26213,911478,3918215,5
26214,864102,3786335,5
26215,864102,3724790,5
26216,635990,3425861,5
26217,648273,3279914,5
26218,623708,3304532,5
26219,539483,3292223,5
26220,371031,3135725,5
26221,285051,2544902,5
26222,900951,3701931,5
26223,864102,3786335,5
26224,864102,3724790,5
26225,635990,3425861,5
26226,2585461,4303305,5
26227,2525802,4317372,5
26228,2094146,4895886,5
26229,2466141,4317372,5
26230,1587038,4809725,5
26231,2152051,4039544,5
26232,1995883,3810951,5
26233,1683546,3497957,5
26234,1815149,3508507,5
26235,1815149,3557742,5
26236,2020448,3724790,5
26237,2008165,3665004,5
26238,2080109,3570051,5
26239,1985354,3606977,5
26240,2020448,3689622,5
26241,1839715,3786335,5
26242,1780054,3592910,5
26243,1973072,3497957,5
26244,1936223,3497957,5
26245,1959033,3545432,5
26246,1973072,3570051,5
26247,1911656,3557742,5
26248,1911656,3520816,5
26249,1923939,3557742,5
26250,2622311,4231211,5
26251,1648453,3508507,5
26252,1225569,4292755,5
26253,1176437,4243520,5
26254,1093968,4136256,5
26255,911478,3918215,5
26256,648273,3279914,5
26257,623708,3304532,5
26258,371031,3135725,5
26259,900951,3701931,5
26260,864102,3786335,5
26261,864102,3724790,5
26262,635990,3425861,5
26263,2718818,2966919,5
26264,2718818,2989777,5
26265,2718818,2989777,5
26266,1587038,4809725,5
26267,1815149,3508507,5
26268,1815149,3557742,5
26269,1839715,3606977,5
26270,1815149,3557742,5
26271,1815149,3557742,5
26272,2020448,3724790,5
26273,2008165,3665004,5
26274,2080109,3570051,5
26275,1985354,3617528,5
26276,2020448,3689622,5
26277,1780054,3592910,5
26278,1802865,3629836,5
26279,1780054,3606977,5
26280,1780054,3606977,5
26281,1973072,3497957,5
26282,2032731,3570051,5
26283,2032731,3570051,5
26284,1936223,3497957,5
26285,1948506,3485648,5
26286,1959033,3545432,5
26287,1911656,3520816,5
26288,1648453,3508507,5
26289,1225569,4292755,5
26290,1176437,4243520,5
26291,1093968,4136256,5
26292,911478,3918215,5
26293,648273,3279914,5
26294,623708,3304532,5
26295,371031,3135725,5
26296,779875,2894824,5
26297,1022025,3520816,5
26298,1176437,3232437,5
26299,1369454,3846119,5
26300,1381738,4148566,5
26301,1864280,4436943,5
26302,2152051,4039544,5
26303,2622311,4231211,5
26304,262240,2592378,5
26305,1815149,3557742,5
26306,2080109,3580601,5
26307,1985354,3617528,5
26308,1995883,3497957,5
26309,2045014,3580601,5
26310,1936223,3508507,5
26311,1923939,3520816,5
26312,2729346,2989777,5
26313,4524404,2907133,5
26314,4670045,2785803,5
26315,5197611,3474754,5
26316,8322432,5199782,5
26317,8492170,5381195,5
26318,8322432,5199782,5
26319,8492170,5381195,5
26320,7742084,3988213,5
26321,8948042,5560986,5
26322,4740123,3980114,5
26323,2171402,4909849,5
26324,2477141,4971920,5
26325,2449566,4953582,5
26326,2444601,4955852,5
26327,2454292,4982671,5
26328,2467330,4966484,5
26329,514421,2752348,17
26330,889465,3129749,17
26331,1490828,3546023,17
26332,1586205,3997933,17
26333,1793126,4257092,17
26334,1634702,4710620,17
26335,566152,3787366,17
26336,1165899,4359135,17
26337,2882689,3546023,17
26338,4103197,3285244,17
26339,1985497,3455318,17
26340,2223131,3968777,17
26341,2560995,4242513,17
26342,3375742,3908845,17
26343,3977106,4302443,17
26344,7188282,3857961,17
26345,8256151,4402868,17
26346,6117437,3521726,17
26347,6286170,4393793,17
26348,5013323,5483238,17
26349,4209891,5261333,17
26350,4154925,5619296,17
26351,3414140,5209502,17
26352,2117681,5619296,17
26353,1915403,5400631,17
26354,1837565,5196544,17
26355,2121698,5013311,1
26356,3375743,5834722,17
26357,2628889,4759212,17
26358,2465178,4837696,1
26359,5684196,3304682,17
26360,5490209,3061720,17
26361,4971293,3724195,17
26362,4317920,4027087,17
26363,5309155,4402868,17
26364,4625068,4504911,17
26365,1201029,4846422,5
26366,2160086,5896273,1
26367,5249343,2809039,5
26368,6697784,3333837,5
26369,992926,2263186,17
26370,4977758,2263186,17
26371,6841658,2878689,17
26372,1012325,2747490,5
26373,4605947,5011823,17
26374,4151695,4997315,5
26375,301037,5013512,17
26376,6835192,3111931,1
26377,967062,2519104,1
26378,4982609,2538541,1
26379,907248,4964919,1
26380,3779885,4734916,1
26381,1662184,5952964,17
26382,8710727,240787,13
26383,0,0,1
26384,119064,228457,1
26385,117476,6435725,1
26386,224227,229888,1
26387,317502,568326,1
26388,455612,957364,1
26389,1758950,1123563,1
26390,455612,1298575,9
26391,1758950,1298575,9
26392,4095750,1123563,1
26393,5340351,1123563,1
26394,4095750,1298575,9
26395,5340350,1298575,9
26396,455612,1319212,25
26397,1758950,1319212,25
26398,455612,1982789,25
26399,1758950,1982789,25
26400,455612,2560640,25
26401,1758950,2560639,25
26402,455612,3236914,25
26403,1758950,3236913,25
26404,455612,4213226,25
26405,1758950,4213226,25
26406,455612,5348289,25
26407,1758950,5348289,25
26408,4095750,1319212,25
26409,5340351,1319213,1
26410,4095750,1982789,25
26411,5340351,1982789,25
26412,4095750,2560639,25
26413,5340351,2560639,25
26414,4095750,3236913,25
26415,5340351,3236914,25
26416,4095750,4213225,25
26417,5340351,4213226,25
26418,4095750,5348289,25
26419,5340351,5348289,25
26420,455615,1931988,9
26421,331788,947740,1
26422,455615,2492375,9
26423,455615,3197225,9
26424,455615,4176712,9
26425,455615,5300662,9
26426,8545513,6435725,1
26427,119062,230188,1
26428,4489450,554037,1
26429,4491037,557212,1
26430,4564062,622300,1
26431,100011,554037,1
26432,100011,557212,1
26433,174625,622300,1
26434,4489450,3368675,1
26435,4491037,3371850,1
26436,4564062,3436937,1
26437,100011,3368675,1
26438,100011,3371850,1
26439,174625,3436937,1
26440,174625,874712,25
26441,4564062,874712,25
26442,4564062,3651250,25
26443,2819400,3650476,1
26444,2819400,3962400,9
26445,2819400,4019550,25
26446,7643813,376238,1
26447,7643813,190501,1
26448,7456488,163512,1
26449,7530307,163512,5
26450,7459663,347663,1
